text,sentiment_score,churn_label
thank you very much!,0.4199,0
for jump! version 1 what am i supposed to ship all wires box? i can never remember ty,-0.3561,1
dm?,0.0,0
i had 4 lines on my mother's account today i was able to have time with her to call tmobile we were on the phone for at least 2 hours,0.0,0
we had the lines 4moved from elaine hermanson's last 4 9277 to david hermanson's personal account 7192384552,0.0,0
115714 can you help? new customer coming your way,0.4019,0
115911 139105 135517 still waiting for customer service to assist,0.0,0
message sent thank you,0.3612,0
when are bill credits supposed to show up for the 300 for trading an iphone bill credit should be 300 instant trade in?,0.6249,0
charging me for a service i wasnt getting never thought i would ever leave his company but i thinks its time for me to go,-0.0258,1
your support team rocks was harder than metallica circa 1987,0.4019,0
just dm you and sincerely i have called many time and nothing works unless i get a phone or a watch from you and i don't want to pay tons,0.4895,0
why is there no service right now?,-0.296,1
anyone there? i sent a dm,0.0,0
i've been in dm for hours now,0.0,0
oh come on i have been through this for 3 hours in tmo help dm someone needs to get in that dm and help me,0.6597,0
hello?,0.0,0
really 115913 over 4 hours now?,0.0,0
guys,0.0,0
come on guys for 3 hours i have been trying to get a link to view my eip's this is ridiculous,-0.3612,1
is v30 offer for all plans or only specific like one plan?,0.3612,0
done,0.0,1
hi from paris! impossible to log in my tmobile account to check on my us captcha never show up is there another way? plz,0.1511,0
are you kidding? those speeds are amazing!,0.6696,0
i have to get ready to go to work to pay for my cell service that hasn't been working for over month will dm later,0.2732,0
understanding that you're trying to help i'd rather not explain the same problem to yet another rep you can refer to ticket 24837808,0.0,0
did twice still no resolution and it's been over a month since the issue started beginning to lose hope,-0.25,1
just messaged,0.0,0
it's been months now trying to chase down someone who can help me get my etf reimbursed still waiting tmobile fail,-0.2023,1
cant use data lte isnt working but nothing is wrong with my account,0.5157,0
thank you dm sent,0.3612,0
i am ready to complete my order with you guys now,0.3612,0
115913 who is person helping me?,0.296,0
115913 i need your help,0.4019,0
115913 please contact me asap,0.3182,0
115913 nobody has contacted me yet,0.0,0
115913 if you're that busy that you cannot stay with 8 customer then i guess i'm in the wrong department and i need to get more vocal,-0.4767,1
not a song but the signature tmobile ringtone! da da da doo da!,0.0,0
we have a problem,-0.4019,1
the page is on the my tmobile page,0.0,0
i slid into your dms fam,0.0,0
will i be able to preorder the iphone x if i'm out of the country when it opens up?,0.0,0
not for all existing customers i am excluded because i am on a certain plan feels like we are less valued make us sad,0.1796,0
i was wondering can i get help with my account its past due was wondering set up payment plans,0.4019,0
i am a bit more concerned with how my credit is going to be repaired due to your companies negligence save your template response,0.7003,0
is the worst can't use my phone to text can't call them useless let's see if they can answer hete,-0.4153,1
go for it just curious,0.3182,0
just curious does jod help with the iphone x 64gb down payment or no?,0.4215,0
115913 sorry for the noise but this feature is abusive and doesnt align with current tmobile anticarrier philosophy why i chose tmobile,-0.7876,1
115913 i got offered an option to unlock my phone in black market for 100 i would have done it instead of this situation if i could trust them,0.5106,1
115913 note i got a local phone for 200 that lasted one day before it broke! and data won't work,-0.4753,1
115913 9 days without cell service still that is more than 13 rd of my trip duration if i was 115913 will it take 9 mins to resolve this?,0.3818,0
115913 i just sent you a dmdid you receive it?,0.0,0
115913 ok,0.296,0
ughuh,0.0,0
new customer here i am unable to turn on wifi calling on one of my two iphones limited cell signal at home please help,0.4767,0
okay,0.2263,0
it says i have full bars lte but only works at times,0.0,0
if you guys can fix that problem! would be great other wise ill have to look into one that can,0.4574,0
whoa 115911 your company has lied and over charged me and your customer service agents are unqualified,-0.5267,1
115913 just sent the details of the area we have problems in all the time even the store by us stated this area is bad for service,-0.7351,1
115913 you have done enough damage and lying im good,-0.5719,1
i did did you receive it?,0.0,0
trade in offers on the old iphone like are? thanks,0.6597,0
existing customer can i add 2 lines and not activate phones on them and still get 2 promos for pixel 2?,0.0,0
i wish we had a different answer her for you jt! we are always here to answer any questions and to help right fit you what country you in?,0.8439,0
your service doesn't work in your own arena why don't you get one of your savvy engineers to work on it again i thought you had my back,0.0,0
i don't need a new phone your service doesn't work in your own arena other rep sz 115858 iphone7 is outdated soon so new 800 phone huh?,0.0,0
dm i wish we had a different answer her for you jt! we are always here to answer any questions and to help right fit you now i see,0.8439,0
115913 323035 but wasnt given 50 discount or the 2 lines for 100 that it says trying to switch from sprint,0.0,1
with wifes account is her phone number 5172821779,0.0772,0
it's a silver 16 gb iphone 6 it was traded in towards an iphone 8,0.0,0
could i dm a rep a few questions about bringing pixel 2 to my account?,0.0,0
so my wife sent the phone in to tmobile after i got my new iphone 8 from tmobile my wife stated to me that she was notified the phone,0.0,0
why is this a thing that happens just about everyday?,0.0,0
i am back now sorry about that still learning how twitter works,-0.0772,1
for three weeks now i have been unable to access my usage details from the app or website please help!,0.6476,0
have a few issue about my bill like y 2 lines dont have premuim protection then another line is being charged twice,0.1779,0
115913 2 days i've been dealing with this,0.0,0
115913 finally dealing with manager in store had to lose it temporarily to get service beyond front desk guys,-0.4019,1
115913 i'm in store exchanging a new non working iphone 8 for hopefully working one why do i have to pay again? exchange?,0.3939,0
210065 115913 it i buy the v30 can i get the 500 off on an iphone 88,0.0,0
115913 other requirements such as?,0.0,0
not to bad thank you,0.1877,0
115913 unless you credit me money there is nothing you can do,0.3818,0
115913 you guys are nothing but thieves,0.5504,0
can anyone assist me with an issue?,0.0,0
is there an outage in the 97028 area? i've not had service is 330 am this morning,0.0,0
i am getting mixed information on if jump on demand is still offeredcan you help?,0.296,0
i will wait and talk in person with a rep at the store not happy being lied to! twice now! let's see it hit third time today smh,-0.5716,1
115913 like i said currently on the phone with support as they break down and explain all those hidden fees you guys said dont exist,0.6369,0
i dmed you,0.0,0
323634 in your sprintcare voicecthuuuu!,0.0,0
your promotion and rebate was clearly not explain well and i am now being expected to pay another phone service for devices tmobile have,0.1245,0
i sent a dm,0.0,0
115913 occassions and your company lied and stated you never received the faxes and certified mail i sent over and over again,-0.3818,1
115913 i am actually done being ignored and bullied by tmobile you stole money from medidnt credit my account a provided proof on several,-0.5859,1
115913 if you want to rectify thislets keep it public lets show them how good your customer service really is talking directly with ceo helps,0.7003,0
i did and got no response,-0.296,1
115911 sorry to ask this but when payments are not made who is your collection agency stateside?,-0.0387,0
